# nbody-bodies-v1
# seed=1234567, n=1000, total_mass=1.9890000000000001e+31, radius=299200000000.0
mass,x,y,z,vx,vy,vz
1.989e+28,-92992375566.62193,-171832453667.27148,-97765692564.01743,-33178.6463531199,-61307.91021819643,-34881.712820912835
1.989e+28,-45708532905.11531,-210401413358.28638,180856971500.2809,-11169.126505958584,-51412.719977459456,44193.37628631526
1.989e+28,-173050997440.04434,-138544801078.2587,-91980658188.60556,-53624.92413632294,-42932.167726323576,-28502.903134562603
1.989e+28,50913831609.62658,50745062936.741196,-56972896044.40135,66777.95636596534,66556.60144692697,-74724.9508790921
1.989e+28,-6699717748.894583,-31187155213.043518,-275737442240.39594,-1669.1760790755325,-7770.006947623597,-68697.57203862502
1.989e+28,186701239292.68118,-103163403887.39552,155992970914.84485,50074.561417036595,-27669.137192237395,41838.39181943561
1.989e+28,8341229274.226455,-123830861241.36531,169976579128.35663,3147.5898395610966,-46727.975919780445,64141.2117852838
1.989e+28,98832732262.95695,163696740586.7985,34944407906.81618,42016.978750284536,69592.75852484227,14855.993665696535
1.989e+28,7089434458.206734,11162917872.432238,-117266974035.0818,6371.629708885575,10032.673208721682,-105393.70101208886
1.989e+28,-141864826858.74905,-168137394115.9059,-79523961270.47673,-45686.22223361984,-54147.05338490509,-25609.93762829038
1.989e+28,-39644557897.9864,45470505074.50855,-25416990687.422546,-86241.44404285894,98915.01449138216,-55291.27063915506
1.989e+28,-140265471042.28647,49906505641.91393,222099788015.6319,-36963.31001917495,13151.559156420153,58528.611914331144
1.989e+28,-44453892027.546005,-279998943428.24084,12301688253.432947,-10714.541469538934,-67487.01078704142,2965.0260736466594
1.989e+28,51593099038.99936,-39665361810.974754,93807865269.96466,48727.49458599259,-37462.252489130486,88597.5514595562
1.989e+28,-60988321860.75059,11596388415.461035,-187221751804.72736,-25366.06482820131,4823.132221791667,-77868.66319049236
1.989e+28,112911437460.51366,-79833376944.1376,-104870631074.0671,56900.15395758844,-40230.92382172703,-52848.101024580916
1.989e+28,213363543233.0498,-47385082554.90787,-158129865150.198,55482.456300481026,-12321.883730979049,-41119.64584040438
1.989e+28,-45165771606.771576,39506833485.432106,-222412147098.31277,-14883.49131272822,13018.699604938709,-73291.54670495367
1.989e+28,131886518103.6108,-71049875238.31508,32202266373.205902,80113.88939129662,-43158.93639436343,19561.126061007573
1.989e+28,-245073731110.1197,53437541335.48537,4873934565.375211,-71058.93880296113,15494.173783287883,1413.1935578808063
1.989e+28,158360066382.16827,77884180489.53093,23565357667.57497,76803.08492027424,37773.066561160325,11428.968220760953
1.989e+28,196329513509.4548,-99873727669.28027,-54093986430.91481,66220.11311301573,-33686.47650094528,-18245.396915408797
1.989e+28,-89701778493.25253,63544877198.96074,-94846706659.5796,-59076.24274365783,41849.70079276758,-62464.61508541116
1.989e+28,-47396888386.95024,131167505726.14671,-15043260522.109943,-32869.12388067075,90962.9543533147,-10432.304957102931
1.989e+28,246077822466.7897,7290671231.972522,-26088354910.18942,72788.03480025884,2156.5276627952967,-7716.746133596198
1.989e+28,-60196971501.67976,107898413921.34622,-232715132440.3718,-16217.01335644128,29067.741716084085,-62693.26042301317
1.989e+28,-90698745733.2877,-55989296504.9611,248583759345.68784,-23492.9712369806,-14502.460003557422,64388.66448563688
1.989e+28,137721361224.1972,-136566081159.84415,6963998238.361892,58689.25762813197,-58196.940904518655,2967.6724300432547
1.989e+28,-253345420159.997,-58223140530.50391,729017524.0947305,-69645.96879182477,-16005.84303354928,200.4106950097217
1.989e+28,69559041577.7054,156338959087.1647,-196032940385.79425,19093.56544869531,42914.164425008865,-53809.93890168865
1.989e+28,70537575001.92633,-266301316319.05603,103789625993.429,16090.151747002199,-60745.3345239474,23675.194844070982
1.989e+28,289807434363.43494,-10475824891.687035,54548136299.36563,65874.02459619894,-2381.1837266916336,12398.940973180888
1.989e+28,45212537630.22984,7578576674.697279,-94328445193.28604,48500.7467648612,8129.75000748057,-101188.74703426809
1.989e+28,102993334767.90445,-155647388989.3463,71719789145.48225,41972.69445819762,-63430.70953074829,29227.84084225777
1.989e+28,-132601241736.37482,-36501417183.32398,-183950919061.39572,-43891.37232721107,-12082.068546909013,-60888.255439629036
1.989e+28,-44442559085.21187,268573809683.28683,92094186554.61562,-10510.6452743615,63517.585433198205,21780.23378110389
1.989e+28,134700493909.51562,37429776154.554985,89698499063.9417,72495.68809719582,20144.672813681394,48275.653801940185
1.989e+28,-163335848769.13962,128810138237.3996,-153030710105.97467,-45348.19764441913,35762.55703455954,-42487.1021263687
1.989e+28,3141296981.86897,-281599897498.2205,-17589328881.741528,763.6089979442919,-68453.32255783543,-4275.740205215494
1.989e+28,209612396413.10095,86832901326.61314,-4391472183.744938,70648.40756273086,29266.42845438859,-1480.1153078092339
1.989e+28,120711939645.39366,107244460713.98257,-235543893146.691,28819.542347862705,25604.230088587272,-56235.259107449434
1.989e+28,170752011345.2531,204186789432.76163,-2481370138.9446497,45301.12535392493,54171.492744563526,-658.3164603931481
1.989e+28,-52999011146.361244,182189534688.23648,-67045869730.477356,-21390.416248733403,73531.7489675842,-27059.732441663287
1.989e+28,159441573209.55,185431771762.93448,29246924180.940845,47526.269047531816,55273.41519130141,8717.909384958972
1.989e+28,-230583651669.77087,-11431738103.34105,1061626113.6771443,-75735.33589664001,-3754.761098062946,348.69172091667286
1.989e+28,159685116553.10715,60269122381.836945,175414497326.03653,48051.072840999936,18135.666317215313,52784.22291521171
1.989e+28,-203848677422.9921,-61874473394.119415,-94850698897.69482,-65955.57010367225,-20019.586190915135,-30689.09742076949
1.989e+28,1309522945.8272347,200490226509.03506,68038625590.74199,489.751079252028,74981.73676541114,25445.90029527188
1.989e+28,89204650584.74326,-282943246950.4246,27108956022.84183,19988.65242278803,-63400.88976969109,6074.475892604508
1.989e+28,-10025184754.949377,-169974831350.32986,-182084343590.34238,-2934.5968338099583,-49755.452303440215,-53300.17862491569
1.989e+28,29263095623.02067,165605157664.86655,-61783557875.64804,14059.655798673199,79566.13836238721,-29684.335824869562
1.989e+28,-63955026247.603645,190545620140.31982,-76829866417.67946,-23345.501513729563,69554.86260295378,-28045.20407527441
1.989e+28,-49753337405.87571,-94775333055.6197,228433037132.4941,-14306.947983865977,-27253.36290747386,65687.64530085889
1.989e+28,-167581440065.96472,-164547826358.98904,-27926826213.274364,-53083.152088782714,-52122.22361291678,-8846.110659108286
1.989e+28,-284988403246.998,-63273647839.42095,36504010589.026245,-65069.80604945474,-14446.917650134215,8334.756298825645
1.989e+28,69088567773.93701,102366318812.0387,-149987000737.87598,29393.627984505158,43551.59746761174,-63811.74547757742
1.989e+28,-22189157170.994057,-100020571107.86826,-161828728269.08295,-9644.804725203594,-43475.237450648645,-70340.95396483313
1.989e+28,107188474746.69466,88520060516.94244,-210057526178.8074,30892.081988041045,25511.781686771938,-60539.29152603136
1.989e+28,-63546795585.62138,-33691259849.709644,161848358616.0778,-31063.15867082715,-16469.075126242893,79115.25983289276
1.989e+28,83545052059.17445,-159782126056.97403,54189834115.802,37261.343765798425,-71263.30739996523,24168.828528233036
1.989e+28,120299276314.05768,15243399094.800165,266493114757.26022,27666.871157349502,3505.733132216787,61289.069196572476
1.989e+28,-157326052626.54517,57485858925.083725,-145357478057.9024,-54884.03441050241,20054.24916400171,-50708.733196854475
1.989e+28,174593872414.95905,120181883617.62936,-209726807719.5264,39068.62206533247,26892.928859481788,-46930.26894030215
1.989e+28,224390064422.81683,-74529308119.5588,-180345173646.6964,50416.62786770575,-16745.46688315536,-40520.49065037711
1.989e+28,-50062127262.62396,53454447647.66428,258549744872.82278,-13094.04040263694,13981.321519305946,67625.18875189262
1.989e+28,2771115438.5497785,108903266149.46428,71945915952.64793,2140.4155328774896,84117.11731843012,55571.180431493136
1.989e+28,3823238719.7606506,-98106119620.71635,242487358964.21967,1041.0473761606295,-26713.769634254364,66028.00591474061
1.989e+28,-63710816629.02098,-148976074621.37085,-84828467730.1499,-29678.828526547004,-69398.50416595858,-39516.202760239714
1.989e+28,-127371790850.12619,214747045819.20374,88933170395.90657,-34010.474614479965,57341.181289996435,23746.697082199382
1.989e+28,-175449052706.57883,187878005298.23703,-4871139098.115238,-49034.12552629574,52507.74258001094,-1361.3755235970755
1.989e+28,-31978196404.915234,-62256018651.90362,-243615961614.12622,-9130.255760629449,-17775.029139636812,-69556.01900571148
1.989e+28,-29706257838.977165,-39332888161.96768,63579920685.6544,-47433.96505242626,-62805.44835363905,101522.30389255939
1.989e+28,252725566183.76562,-853033215.13967,-48950877841.68139,70500.95125458261,-237.96426308279436,-13655.45838791792
1.989e+28,-110233735939.16464,13640503751.749905,-65808259528.98535,-86579.53785043249,10713.49438365544,-51686.9781126285
1.989e+28,-12425229000.065495,-38455898545.90434,-131117426069.44914,-8907.820465088234,-27569.571560311517,-93999.91672306211
1.989e+28,-11236275959.831356,29542208905.46109,235093263785.92105,-3543.6152296688024,9316.807612210021,74142.00869776774
1.989e+28,117199695370.35904,-194605930582.34012,-163160114762.52112,28868.37743730344,-47934.91517051762,-40189.249304733705
1.989e+28,-197067759280.85974,-211620981665.6277,-49116454490.18454,-45200.34127477567,-48538.33334836345,-11265.569331405874
1.989e+28,-147699448359.25848,56202792595.5268,108827616381.65619,-64026.35351903761,24363.394091531016,47175.77158540113
1.989e+28,92875721504.68138,94598012186.5464,-196107037323.01093,29382.628467340925,29927.500974365837,-62041.40462265536
1.989e+28,64987241407.10609,-11264779686.66459,-77633168362.7111,72826.22359664713,-12623.57574295037,-86997.5452917246
1.989e+28,-197242080009.93253,-141788966109.3575,128651076460.14641,-49865.66216428338,-35846.309683391104,32524.86039241726
1.989e+28,162573041160.3981,26572414062.31264,-20749555446.473927,87554.74879040955,14310.743167344168,-11174.805500724324
1.989e+28,-201920743576.36957,175842611590.12833,-64122766019.47603,-50924.86062052188,44347.8977333947,-16171.904205122504
1.989e+28,29919579485.870453,-119317377027.81122,-79462893365.00957,19451.896993014776,-77572.92606728518,-51661.95658709185
1.989e+28,-124852840297.653,-241564363920.9854,8021658540.574205,-32060.33326575688,-62030.09874644361,2059.8413743876076
1.989e+28,246372576325.02957,28466428372.097878,-58265775449.35372,69807.92573913375,8065.761001078982,-16509.195083204188
1.989e+28,70151239610.93552,144207983083.1298,129854114704.4546,27268.182930833795,56054.45726413627,50475.027579278474
1.989e+28,-192060829378.77985,-94821554064.75185,39762181728.19037,-68820.13936514585,-33976.90506004307,14247.771900430296
1.989e+28,-214077004848.6861,-176152504604.99377,23743014508.17494,-53142.199097524426,-43727.87015524065,5893.9352456873075
1.989e+28,-25391406840.93245,108992380572.46036,197722360352.44672,-8542.873104693597,36670.20431132628,66523.17632627177
1.989e+28,39853089219.32711,1623073387.5845647,-213932403617.1467,14303.304831399544,582.522305826567,-76780.50666060051
1.989e+28,132709671532.35776,226847566207.5507,-69704057410.83574,34103.97818215716,58295.70941806937,-17912.678297657894
1.989e+28,240865063277.84933,-78380605443.98819,-134203471215.11418,57181.83208021709,-18607.70739371921,-31860.163741358298
1.989e+28,-141389125142.92184,-50210188718.553535,187231295364.72894,-43833.11107525653,-15566.040011812947,58044.988666493475
1.989e+28,98967432201.84045,130992784164.56966,35729566771.121605,52357.036609286806,69299.50432652769,18902.1195543839
1.989e+28,-92393804931.51381,36275173671.57743,233766304702.4129,-26302.47171495747,10326.739224118699,66548.0940188898
1.989e+28,103890329383.00914,-1700278876.6399236,167395527198.99576,43283.74483818688,-708.3858284722847,69741.86461208851
1.989e+28,57804497696.33325,-269116182415.28418,74908021810.8831,13823.197224421601,-64355.65075493891,17913.28357566189
1.989e+28,-13459061040.606886,-121331228271.8312,-19992120040.312935,-11271.196557838986,-101607.98872446273,-16742.261135634046
1.989e+28,14882055445.359602,-182604535927.3051,148854829770.6941,4727.728959829049,-58009.77935268026,47288.17817546632
1.989e+28,139395569939.54,-151840386645.70905,-138954418372.5488,40978.26522415424,-44636.68134076805,-40848.579424784446
1.989e+28,106768570872.95995,-57286928660.54471,193688866307.09653,35622.99805142854,-19113.603669708227,64623.68139450793
1.989e+28,-53590337297.88115,-87948145357.09863,-118665656510.50824,-31349.921927634245,-51448.966915427176,-69418.46710942392
1.989e+28,220464561606.81827,7706780480.815827,92903954958.60643,68591.40046916319,2397.749835324191,28904.474865668362
1.989e+28,-235088990341.5749,1855479660.34771,-65397443902.75449,-71056.88784845454,560.8285183361876,-19766.7225088755
1.989e+28,39956015987.07046,-221049234710.1821,-195312697147.2051,8964.029181144286,-49591.825948134676,-43817.90009399557
1.989e+28,-56815346563.40779,123709395867.4204,-170176506329.96222,-20347.885628371794,44305.36449260123,-60947.1260299968
1.989e+28,-132314785834.6211,-180967928706.04376,151512365192.5507,-34252.20213524404,-46846.994725013945,39221.86115352692
1.989e+28,120803263506.09697,59592306487.31758,216864153045.48233,34122.32597458876,16832.559390543483,61255.87262837133
1.989e+28,85370895554.7371,82018217046.69798,124402690819.59897,43707.846900809214,41991.35607586465,63691.188068953365
1.989e+28,-62478520056.2777,106463162751.34917,-261580312154.92383,-14633.666669585506,24935.71286403312,-61267.12175565792
1.989e+28,77464672578.02022,148230993344.94165,141537417613.3421,27520.16391780756,52660.66580793508,50282.700534224685
1.989e+28,-5717483319.412462,34038868525.12047,-200510393329.03024,-2269.902796355066,13513.799434726337,-79604.79761619851
1.989e+28,156081117119.86734,-11435481929.543911,-204694734691.05045,43479.33215758208,-3185.568673338119,-57021.57009617824
1.989e+28,12914672975.228888,145005440035.28793,-193234982144.99548,3954.134952139686,44396.87166633543,-59163.49553265191
1.989e+28,-2600749876.3353043,186632210079.7294,66253715920.28572,-1075.0321284996571,77145.2971599563,27386.283431130552
1.989e+28,-48970507949.973724,106315794224.05795,-34566639502.25286,-41845.67597328276,90847.66448587601,-29537.45951694434
1.989e+28,78241709868.78079,221672831905.23114,-18063968880.147274,24901.655878216934,70550.86841675012,-5749.142466373052
1.989e+28,26816247570.81626,163869598063.01776,90382389310.14442,11886.091126057961,72633.91234078736,40061.28421563208
1.989e+28,30846911217.785892,112493931533.50917,-97323852915.10504,18981.34383831031,69222.03584940136,-59887.276972664906
1.989e+28,105950913432.26694,142367010315.34424,205828596906.25726,27247.078769058047,36612.09722988687,52932.323197145044
1.989e+28,-156008885944.96414,159691791525.96533,-73661637035.7679,-49868.17846201569,51045.4177689928,-23545.913037285372
1.989e+28,-184551773714.16675,-115741366063.81178,126147910946.15372,-53239.18904227318,-33388.87697403476,36390.93975087912
1.989e+28,-40229775217.9056,9212708947.897717,243303826563.1354,-11956.489438679955,2738.0629556225986,72311.10830064431
1.989e+28,-63115284885.281555,-78065262841.7903,-276018113966.19824,-14447.174221772602,-17869.244430944855,-63180.92024907705
1.989e+28,-140096367680.8848,-137925177435.52164,-196412827873.5891,-34842.86017778362,-34302.87131589625,-48849.1230144599
1.989e+28,136303032955.7171,-4526433489.198752,-176939758465.48508,47033.334333278086,-1561.911389778079,-61055.62463500244
1.989e+28,-1254614789.594243,81895548886.15918,-66873296983.01163,-1329.4833165055647,86782.62590498169,-70863.9284312832
1.989e+28,-86844003813.53262,18147936789.01716,-187506127611.68097,-33491.31705149114,6998.736563740541,-72311.58045665325
1.989e+28,168620313251.1844,-209962439715.46353,10334657630.368738,43915.71188774947,-54682.91353520243,2691.5727897962333
1.989e+28,30968213503.372578,-223829563540.17157,124641232865.01714,8607.133714427986,-62209.94899891478,34642.093819313326
1.989e+28,-239257197094.52893,-52625043646.9762,-10866475828.917187,-71789.00739013696,-15790.119140225619,-3260.480867702679
1.989e+28,87164602991.68063,7772842695.3106985,-100167558663.96942,65468.58960776324,5838.115829582403,-75234.99867037623
1.989e+28,65279572160.51742,-22503369803.667934,-281322095471.548,15255.861015887534,-5259.046141872834,-65745.0814576258
1.989e+28,240484897610.44928,-62602318373.196014,158153146659.1234,54808.88225836017,-14267.686374114293,36044.66342859621
1.989e+28,86322518489.87622,98605358886.94315,-185956090994.676,28985.701322518362,33110.07986672522,-62441.03864169422
1.989e+28,-76196272567.75005,78573318022.97488,216627892614.92502,-23218.082295754368,23942.401677008704,66009.5837866218
1.989e+28,92128601650.91756,60243603280.078354,-161283929639.70062,38901.64667103119,25438.086837260085,-68102.74260248257
1.989e+28,98480100918.81458,-130230463237.0131,149186939608.82172,34497.363240772094,-45619.44548579303,52259.85755952252
1.989e+28,-96314652327.68977,4208163466.3854723,198044931413.30035,-33946.71720893244,1483.1942151057237,69802.20681767359
1.989e+28,-178696075431.74127,-86881806605.21773,-134700236233.72092,-55357.54032263945,-26914.766319472255,-41728.245798132164
1.989e+28,121365294610.55766,110054847549.45288,83585437009.95885,56060.258887553646,50835.811549341146,38609.23547414169
1.989e+28,-10523102839.326303,798625003.2984799,222444022359.5372,-3648.376662219159,276.88457182134783,77121.6999603749
1.989e+28,-86067541731.31776,-68702628603.59292,-81807379456.11752,-61715.07680592232,-49263.49603751573,-58660.31031984749
1.989e+28,-5588194481.179103,245117909895.263,-132816709739.85,-1382.762812720577,60652.85159213837,-32864.64129956634
1.989e+28,-194017436463.9159,110635753246.74239,-116247644044.75255,-55951.39681540975,31905.508312555827,-33523.884138187415
1.989e+28,137714901655.82895,-45328977415.43609,225980095376.82434,36066.76187226015,-11871.40545212301,59182.92203552242
1.989e+28,3798731203.5647316,-209235877047.2873,-129817542485.79726,1132.537729031511,-62380.70353613879,-38703.255607385385
1.989e+28,46846840404.19904,-189347772639.72314,-3755111169.025058,19807.819877649337,-80060.18212373527,-1587.7392160247075
1.989e+28,2896802569.3610477,242158073605.28552,53562796664.15865,854.4510013089985,71427.7909912008,15799.069541938268
1.989e+28,-84210946227.74086,-280811091207.77527,50323030690.82676,-18912.929368408924,-63067.339482393174,11302.04525295255
1.989e+28,186417617470.63187,-113021035973.01256,66395058660.54307,62433.83566470925,-37852.30646296566,22236.62246951592
1.989e+28,36461617977.10487,-11419163508.975767,15543452788.368576,158575.9548862636,-49663.31331141851,67600.34263133419
1.989e+28,178319979528.5995,-97899078988.47775,-83091947372.84102,63073.92600461633,-34628.084190919224,-29390.623271877914
1.989e+28,129682783890.94911,13735979200.551924,-18665398558.792057,98818.46921339033,10466.836051938304,-14223.060744814753
1.989e+28,200890569628.69623,21757797442.197376,-72157648879.58044,73645.71382245267,7976.325254075391,-26452.717861812016
1.989e+28,47756552655.56231,-140905683399.10233,-80204615721.3891,25040.524690472183,-73882.05488010918,-42054.24279148337
1.989e+28,56049165613.49911,153429613491.75082,-51806145275.22375,28787.515696835522,78803.2677811962,-26608.250167132857
1.989e+28,197756050209.81158,121767308544.19409,106246090505.36917,55827.57726544749,34375.5542191715,29993.832403848945
1.989e+28,-91588403755.30385,-77559157250.03198,160079273985.56345,-37288.65428474699,-31576.886185717496,65173.54229416076
1.989e+28,-53413095091.32655,-171862990115.94894,-238488711353.64606,-11916.53845608002,-38342.88066235223,-53207.17504438684
1.989e+28,189603573492.95004,22294991751.190575,-222457764944.65753,43525.33403337919,5118.03098098299,-51067.33142819797
1.989e+28,-75799422657.25732,-158687805838.8312,-100423935863.85902,-30303.94536111269,-63441.995057918575,-40148.610090698334
1.989e+28,240346031309.91495,129887416688.5652,103431418807.67792,55463.97821316195,29973.754133219507,23868.577850192367
1.989e+28,179243867774.3549,37452708135.182335,161835546461.6177,54058.492532148346,11295.43212927789,48808.28442535539
1.989e+28,118729796769.0727,170327615710.833,-23916200537.687943,45275.695707116116,64951.69291362811,-9120.057874947739
1.989e+28,267842423576.35968,-96672454832.82794,-59381612726.14125,62205.32798830618,-22451.789675493157,-13791.14124932903
1.989e+28,162493103142.42264,116708598462.96599,136517138908.98724,49669.244914433875,35674.3015461804,41729.17543180339
1.989e+28,-16787803133.290781,-156417758072.74127,201250130156.80148,-4737.814822943685,-44143.85651801393,56796.34447734531
1.989e+28,-281592311685.9683,39556643078.74259,16537689389.596472,-67490.76148875926,9480.755874828907,3963.677997761391
1.989e+28,189460028152.93378,169061230536.4546,-77246218377.22827,50484.149342453326,45048.61787274649,-20583.284309172992
1.989e+28,131189986305.65959,-8404556731.138661,105283036496.89745,69154.66112318831,-4430.324973724246,55498.23516255001
1.989e+28,26715923938.68778,35234353677.19592,248690862042.3201,7667.646995156744,10112.49271106104,71375.92341698354
1.989e+28,85263186198.492,140175293562.1806,51590631848.524124,43553.817489072215,71603.81196723694,26353.330949251773
1.989e+28,162310579201.52133,-73704085634.46283,111781581209.2939,61272.86327562535,-27823.573695269613,42197.97363711262
1.989e+28,128935376567.61218,21005298478.205536,185596174120.81802,43447.34892322045,7078.154626867809,62540.335713166125
1.989e+28,-111309740725.41557,-8149755775.1608,119983803213.71518,-61138.5156585172,-4476.373476620542,65902.8723249484
1.989e+28,4946889128.630998,-72306421324.59427,-226949588118.12158,1549.9817393494775,-22655.375889098617,-71108.87432266383
1.989e+28,5409494178.996974,-133927099217.41446,236634818215.1856,1389.6986988145281,-34405.86298088134,60791.469236562014
1.989e+28,-211012300134.52942,-154506139705.14847,125675475278.32446,-49189.40749613033,-36017.16801231597,29296.406710860578
1.989e+28,23046585303.87257,-40437401599.665115,-292780483116.4163,5202.158644314516,-9127.676638932187,-66087.47027155981
1.989e+28,134949795413.42834,35425231057.24269,-117967266713.96535,62957.937274846314,16526.882964261942,-55035.10216899421
1.989e+28,48733178543.67076,55482935685.17587,-18432907857.434586,84559.34857356812,96271.1860520941,-31983.850167797173
1.989e+28,-188332107340.11514,41045330239.80569,150981476532.90173,-56637.84075988005,12343.720414387535,45405.241550868675
1.989e+28,-220596488160.54892,166987942357.34842,77106698380.78568,-52216.09313769341,39526.73056452789,18251.471624792524
1.989e+28,-162238572414.92233,-111396043644.74655,-28948104611.829296,-66628.75519191154,-45748.55172154261,-11888.517919885338
1.989e+28,235999823974.90305,-50701728226.79539,-53283098169.8543,69963.24064191923,-15030.762113067087,-15796.021186019845
1.989e+28,188753241292.3928,145761171190.55945,-106666222051.89569,51502.500527806056,39771.845743016485,-29104.544748012446
1.989e+28,-56933030963.41467,164967767825.68903,70668731464.20204,-25390.603644049716,73571.19647463199,31516.357381154983
1.989e+28,-130046098392.1629,235422043816.08322,-74433053255.97379,-32141.407217727938,58185.488621921824,-18396.423304793727
1.989e+28,-102745850335.96284,97759260688.57672,49626082674.76134,-64275.14686373722,61155.66533833348,31044.79394313593
1.989e+28,-8435575615.517565,149728841303.2886,79560086207.32906,-4394.0671927130215,77993.32486137026,41442.62117809196
1.989e+28,-121810886579.0722,-86659701141.31737,57409007904.176704,-69258.14926996447,-49272.20124483543,32641.102536324088
1.989e+28,-183174675838.3746,-135509627453.59833,184921599953.3266,-41984.39237079978,-31059.3663834446,42384.79459424289
1.989e+28,-80809234298.91434,41624501216.30961,-79878279502.42987,-69944.066135522,36027.8981875069,-69138.28243494108
1.989e+28,-92257623238.94829,-3449092043.9304442,-133174628980.00168,-51530.509295203614,-1926.490878368272,-74384.70898784342
1.989e+28,97619740364.45395,-187803208294.35373,-35632705719.45603,35768.26192864385,-68811.84400033596,-13055.965388163202
1.989e+28,117855141301.85197,218633004073.4602,-133029284469.6726,28711.50182144064,53262.690327651835,-32408.17923736969
1.989e+28,-268022994069.19138,11815540534.349327,-34925425211.41371,-69394.85140139266,3059.2064776227094,-9042.674495498071
1.989e+28,-83106320835.96426,-246431532300.9104,-106779648788.28755,-20313.299830212938,-60234.138064272505,-26099.663657143436
1.989e+28,-125581662410.61443,-240586759555.50854,-82515593774.20367,-30286.86731501442,-58022.95593589056,-19900.50770221134
1.989e+28,-127980124661.95885,-244285213683.89682,-110760416989.86674,-28781.28657632086,-54936.98931740359,-24908.768538226865
1.989e+28,31010097997.414997,87492401988.72926,-37381894085.84343,35691.686851117316,100701.11400144918,-43025.4318359387
1.989e+28,129836469628.63957,221935809663.0555,136687357033.77702,30104.60740078097,51459.273632367505,31693.092333161818
1.989e+28,53043803076.63958,15801937677.653673,-72730453597.88942,69946.84492493392,20837.413988875218,-95906.88193645183
1.989e+28,114879400708.83745,-23591824402.09904,192002766686.46118,39221.7382016796,-8054.641255870882,65552.93814650991
1.989e+28,95206632053.95103,38957013941.04451,-196734700133.78625,33161.98614403469,13569.34836003655,-68525.82912701291
1.989e+28,20151581947.873173,-219538158395.15952,117074874928.84294,5887.24655887992,-64137.65782249901,34203.20331867901
1.989e+28,-227838200769.84506,161413896310.11804,-14493815109.993862,-56149.52568206356,39779.60537645919,-3571.9244665725632
1.989e+28,8866114295.60635,78955295176.92162,-260618710044.04184,2271.4215673858653,20227.661672831153,-66768.2525987372
1.989e+28,143075026811.89236,122536219705.39136,172067871254.29944,40451.33126213715,34644.433241516606,48648.42324181126
1.989e+28,-402289778.0443813,-113912440216.89354,-186274111026.14084,-143.6631392311881,-40679.67831198174,-66521.01298124949
1.989e+28,-17212526579.332478,164130002392.35776,-234310552083.69016,-4087.544709963294,38976.77194181928,-55642.89781886335
1.989e+28,-223237456946.22702,75666293013.85689,-145051726165.8638,-55861.61092056015,18934.282256939186,-36296.87957063993
1.989e+28,215731715869.07785,-51145885403.64351,178485159205.9063,51762.75035085281,-12271.9632899448,42825.79731074124
1.989e+28,64678276094.65893,-4620001119.528859,42969346359.41977,108619.08755397549,-7758.714925659712,72161.65111636819
1.989e+28,-100687385203.23128,-165387225249.95914,-109412055729.02736,-34977.70925712021,-57453.734327875594,-38008.56548999881
1.989e+28,-249262087693.30917,66333580148.624344,96280708843.55428,-62866.09044690553,16729.912229658392,24282.84143194045
1.989e+28,34283093291.71012,-71999220480.96634,85482861883.64857,31250.32322029308,-65629.98538359454,77920.82939918504
1.989e+28,23164917411.784668,-25777391134.116653,-58572581178.307594,47537.13895256462,-52898.242734667496,-120197.83540722178
1.989e+28,-113151430325.40128,-29422086373.884106,-203115087979.1172,-36337.40715451696,-9448.597590225827,-65228.3018420301
1.989e+28,-196345299466.71536,93312758966.3306,-38840997352.51609,-68935.4750845999,32761.463545447452,-13636.805222878686
1.989e+28,91400817928.45685,-66970572592.70688,55659453495.54488,74243.90158406684,-54399.47599258295,45211.57557671703
1.989e+28,-152014842911.40842,46093983251.666275,240845371272.29358,-35740.26515176495,10837.173211274161,56625.24306829409
1.989e+28,107327000171.45613,-168233507127.0456,127877828504.03769,33890.256986818385,-53122.48344984153,40379.51740004669
1.989e+28,-131346184270.10307,213209438081.27744,-96721011254.47198,-34406.73300216419,55851.18631629522,-25336.510751530215
1.989e+28,177597044171.27353,2433515991.9473267,172953608919.84882,52421.917692289775,718.3091116635159,51051.29926958161
1.989e+28,206214836445.7674,-115028631446.32855,143778663560.12375,51688.995407599396,-28832.621866833466,36038.991221781
1.989e+28,149445757506.7409,125472243233.83127,-203005226609.59824,36441.45148524212,30595.653840115992,-49501.60673788663
1.989e+28,114374084059.01926,-104556662971.3528,-1821170866.1905925,68306.10709814726,-62442.979784308256,-1087.633560115322
1.989e+28,-164137411243.02026,-2472280822.3942304,243016348385.72183,-37656.291380456554,-567.1889566026691,55752.64259211607
1.989e+28,-103159818750.78902,45886488498.44643,45843533928.89844,-88359.42844693533,39303.131260383176,39266.339404208884
1.989e+28,-2654494695.3953624,-61718390362.3691,-92279790243.873,-2613.552390536346,-60766.460355499185,-90856.48835856712
1.989e+28,-40611667860.639435,176680883732.45737,-216406760807.20242,-9864.78189220261,42916.6905561031,-52566.309334715894
1.989e+28,-72342132212.91348,-5134579788.471969,-151877832054.7232,-38173.69122103049,-2709.4288957090594,-80143.30358846682
1.989e+28,181543588510.66537,137839488695.58768,159162720436.8791,45123.78302802872,34260.85840662289,39560.87968770428
1.989e+28,-137822324550.71085,-15219835518.21354,132613414628.52835,-59750.03838800893,-6598.247123149037,57491.82246526436
1.989e+28,25389023524.98301,85598893284.50122,96483962066.6647,19408.38078572417,65435.20329040615,73756.18340195493
